event_id,timestamp,hour,lat,lon,signal_type,mac,oui,vendor,rssi,channel,pattern
RF-003015,2026-04-26T17:59:23+00:00,17,33.215285,-117.393836,WiFi,DC:FB:48:36:1C:E7,DC:FB:48,IntelCorp,-68,11,fixed_infra_offices
RF-003167,2026-04-26T11:45:17+00:00,11,33.215299,-117.393852,WiFi,E0:CB:BC:C8:A2:5E,E0:CB:BC,Cisco-Meraki,-59,48,fixed_infra_offices
RF-004039,2026-04-26T13:29:18+00:00,13,33.208348,-117.401244,BT,00:17:E9:FF:03:09,00:17:E9,TexasInstr,-67,39,fixed_infra_motorpool
RF-003722,2026-04-26T12:12:19+00:00,12,33.208047,-117.401567,BT,60:A4:23:E6:94:6F,60:A4:23,Bosch,-81,37,fixed_infra_motorpool
RF-000196,2026-04-26T21:07:59+00:00,21,33.210701,-117.397487,BT,F0:35:75:76:9D:02,F0:35:75,Estimote,-71,39,device_dwell_gate
RF-003096,2026-04-26T16:28:42+00:00,16,33.215164,-117.393976,WiFi,DC:FB:48:2D:88:BD,DC:FB:48,IntelCorp,-60,36,fixed_infra_offices
RF-000292,2026-04-26T01:17:27+00:00,1,33.210407,-117.397443,BT,E0:CB:BC:0D:D6:28,E0:CB:BC,Cisco-Meraki,-69,39,device_dwell_gate
RF-003773,2026-04-26T07:33:08+00:00,7,33.207526,-117.401173,BT,00:17:E9:5F:ED:C4,00:17:E9,TexasInstr,-74,38,fixed_infra_motorpool
RF-001275,2026-04-26T08:34:43+00:00,8,33.218399,-117.390561,BT,A0:9E:1A:BA:C5:D4,A0:9E:1A,Polar,-75,38,gathering_chow_hall
RF-000873,2026-04-26T20:28:00+00:00,20,33.210679,-117.39739,WiFi,C0:91:34:94:60:90,C0:91:34,Fitbit,-55,157,device_dwell_gate
RF-000986,2026-04-26T13:13:59+00:00,13,33.218252,-117.390563,BT,F8:A4:5F:0B:5E:02,F8:A4:5F,Xiaomi,-56,38,gathering_chow_hall
RF-002792,2026-04-26T08:21:55+00:00,8,33.217936,-117.39275,BT,F8:A4:5F:E8:20:86,F8:A4:5F,Xiaomi,-67,38,mobile_transit_road
RF-001761,2026-04-26T10:52:48+00:00,10,33.218489,-117.390583,WiFi,C0:91:34:53:C5:CF,C0:91:34,Fitbit,-77,157,gathering_chow_hall
RF-000154,2026-04-26T03:25:13+00:00,3,33.210586,-117.397179,BT,3C:22:FB:8F:FC:C9,3C:22:FB,Apple,-72,37,device_dwell_gate
RF-002866,2026-04-26T08:56:33+00:00,8,33.217538,-117.392104,WiFi,F8:A4:5F:4A:03:48,F8:A4:5F,Xiaomi,-91,36,mobile_transit_road
RF-002826,2026-04-26T22:37:08+00:00,22,33.222858,-117.388681,WiFi,94:65:2D:B4:5B:82,94:65:2D,OnePlus,-76,44,mobile_transit_road
RF-002111,2026-04-26T09:54:35+00:00,9,33.220131,-117.390512,BT,F0:18:98:60:42:B3,F0:18:98,Apple,-70,38,mobile_transit_road
RF-002181,2026-04-26T17:45:16+00:00,17,33.219815,-117.390829,BT,78:25:AD:CF:93:4B,78:25:AD,Samsung,-86,38,mobile_transit_road
RF-000754,2026-04-26T11:49:05+00:00,11,33.210474,-117.39748,WiFi,D0:17:6A:AC:01:DB,D0:17:6A,Samsung,-57,157,device_dwell_gate
RF-003426,2026-04-26T17:31:02+00:00,17,33.215225,-117.393737,WiFi,94:B4:0F:FF:D5:17,94:B4:0F,Aruba,-56,11,fixed_infra_offices
RF-000900,2026-04-26T08:34:22+00:00,8,33.218726,-117.390458,WiFi,C0:91:34:F7:FB:B0,C0:91:34,Fitbit,-54,40,gathering_chow_hall
RF-002114,2026-04-26T08:02:04+00:00,8,33.217817,-117.392277,WiFi,94:65:2D:2E:86:66,94:65:2D,OnePlus,-90,11,mobile_transit_road
RF-004358,2026-04-26T04:22:56+00:00,4,33.212672,-117.39589,BT,F0:35:75:5C:23:E4,F0:35:75,Estimote,-67,39,device_dwell_vehiclepark
RF-002902,2026-04-26T10:00:32+00:00,10,33.210742,-117.395356,WiFi,F8:A4:5F:36:07:64,F8:A4:5F,Xiaomi,-83,1,mobile_transit_road
RF-003646,2026-04-26T13:55:13+00:00,13,33.215131,-117.39411,WiFi,94:B4:0F:63:F2:D2,94:B4:0F,Aruba,-62,1,fixed_infra_offices
RF-004705,2026-04-26T21:23:01+00:00,21,33.212265,-117.391131,WiFi,06:11:22:43:68:70,06:11:22,Unknown,-88,6,ephemeral_perimeter
RF-004459,2026-04-26T16:42:57+00:00,16,33.212787,-117.396393,BT,F4:B8:5E:49:FA:8E,F4:B8:5E,Kontakt-io,-60,38,device_dwell_vehiclepark
RF-003817,2026-04-26T17:11:46+00:00,17,33.207953,-117.401015,WiFi,F4:B8:5E:94:37:EA,F4:B8:5E,Kontakt-io,-67,11,fixed_infra_motorpool
RF-001302,2026-04-26T13:25:06+00:00,13,33.21838,-117.390639,BT,F8:A4:5F:AB:69:21,F8:A4:5F,Xiaomi,-61,39,gathering_chow_hall
RF-002239,2026-04-26T20:27:00+00:00,20,33.220228,-117.390093,WiFi,00:1E:10:8C:93:D6,00:1E:10,Huawei,-81,149,mobile_transit_road
RF-002573,2026-04-26T13:57:44+00:00,13,33.209412,-117.396988,BT,00:1E:10:86:91:05,00:1E:10,Huawei,-66,37,mobile_transit_road
RF-001033,2026-04-26T14:50:19+00:00,14,33.218776,-117.390591,BT,14:7D:DA:C4:0C:32,14:7D:DA,Google,-53,37,gathering_chow_hall
RF-002637,2026-04-26T16:59:18+00:00,16,33.216743,-117.393343,WiFi,00:1E:10:31:6A:18,00:1E:10,Huawei,-74,149,mobile_transit_road
RF-000016,2026-04-26T17:31:04+00:00,17,33.210666,-117.397598,WiFi,F0:18:98:36:08:56,F0:18:98,Apple,-60,48,device_dwell_gate
RF-004824,2026-04-26T03:53:31+00:00,3,33.210009,-117.402475,WiFi,AC:67:B2:30:A7:EB,AC:67:B2,Espressif,-88,149,ephemeral_perimeter_w
RF-002870,2026-04-26T11:05:49+00:00,11,33.211732,-117.395585,BT,94:65:2D:FE:F7:B2,94:65:2D,OnePlus,-79,37,mobile_transit_road
RF-002914,2026-04-26T08:53:37+00:00,8,33.224456,-117.388622,WiFi,14:7D:DA:25:9A:43,14:7D:DA,Google,-84,11,mobile_transit_road
RF-002414,2026-04-26T07:21:46+00:00,7,33.219991,-117.391001,WiFi,00:1E:10:54:54:D7,00:1E:10,Huawei,-75,11,mobile_transit_road
RF-001617,2026-04-26T11:29:00+00:00,11,33.218231,-117.390815,BT,F8:A4:5F:9F:17:EC,F8:A4:5F,Xiaomi,-73,37,gathering_chow_hall
RF-004446,2026-04-26T15:55:23+00:00,15,33.212593,-117.396266,BT,AC:23:3F:17:6F:EE,AC:23:3F,BlueCharm,-58,38,device_dwell_vehiclepark
RF-001342,2026-04-26T13:06:57+00:00,13,33.218507,-117.390744,BT,14:7D:DA:F2:95:2A,14:7D:DA,Google,-54,39,gathering_chow_hall
RF-004421,2026-04-26T02:33:27+00:00,2,33.212893,-117.396214,BT,F0:35:75:93:71:86,F0:35:75,Estimote,-72,38,device_dwell_vehiclepark
RF-000284,2026-04-26T02:44:42+00:00,2,33.21066,-117.397381,BT,E0:CB:BC:65:CA:43,E0:CB:BC,Cisco-Meraki,-69,38,device_dwell_gate
RF-001578,2026-04-26T18:23:47+00:00,18,33.218032,-117.390722,BT,00:12:FB:37:2C:B2,00:12:FB,Samsung,-81,38,gathering_chow_hall
RF-004268,2026-04-26T05:37:58+00:00,5,33.212966,-117.396293,WiFi,F0:35:75:D4:56:53,F0:35:75,Estimote,-72,44,device_dwell_vehiclepark
RF-001502,2026-04-26T11:21:39+00:00,11,33.218388,-117.390456,BT,3C:22:FB:3E:FB:CF,3C:22:FB,Apple,-60,38,gathering_chow_hall
RF-004551,2026-04-26T10:52:07+00:00,10,33.213083,-117.390993,BT,00:1E:10:EB:B6:9F,00:1E:10,Huawei,-85,38,ephemeral_perimeter
RF-002565,2026-04-26T16:35:42+00:00,16,33.208675,-117.397001,WiFi,00:1E:10:8E:98:0B,00:1E:10,Huawei,-82,6,mobile_transit_road
RF-002049,2026-04-26T18:53:56+00:00,18,33.220464,-117.389934,BT,94:65:2D:61:C0:08,94:65:2D,OnePlus,-90,37,mobile_transit_road
RF-004961,2026-04-26T17:26:59+00:00,17,33.209773,-117.402869,BT,AC:67:B2:6F:5C:F2,AC:67:B2,Espressif,-93,39,ephemeral_perimeter_w
RF-001924,2026-04-26T19:24:10+00:00,19,33.21858,-117.390402,WiFi,78:25:AD:24:65:CD,78:25:AD,Samsung,-55,1,gathering_chow_hall
RF-000854,2026-04-26T07:44:27+00:00,7,33.2107,-117.397216,BT,C0:91:34:09:43:EF,C0:91:34,Fitbit,-60,37,device_dwell_gate
RF-003092,2026-04-26T14:14:54+00:00,14,33.215535,-117.393957,WiFi,00:0C:14:A7:70:92,00:0C:14,Cisco,-71,1,fixed_infra_offices
RF-004269,2026-04-26T18:33:21+00:00,18,33.212725,-117.396502,BT,F4:B8:5E:7B:29:1F,F4:B8:5E,Kontakt-io,-61,39,device_dwell_vehiclepark
RF-003879,2026-04-26T18:21:22+00:00,18,33.207872,-117.401015,WiFi,00:08:54:AC:51:C4,00:08:54,Continental,-86,6,fixed_infra_motorpool
RF-002416,2026-04-26T19:44:44+00:00,19,33.222661,-117.389021,WiFi,94:65:2D:E8:FB:8C,94:65:2D,OnePlus,-72,11,mobile_transit_road
RF-001009,2026-04-26T12:47:14+00:00,12,33.218828,-117.390409,BT,C0:91:34:38:C4:2D,C0:91:34,Fitbit,-71,38,gathering_chow_hall
RF-000018,2026-04-26T01:04:14+00:00,1,33.21048,-117.397437,WiFi,F0:35:75:AF:EC:4C,F0:35:75,Estimote,-60,157,device_dwell_gate
RF-001628,2026-04-26T08:45:31+00:00,8,33.218225,-117.390343,WiFi,A0:9E:1A:FA:A0:C2,A0:9E:1A,Polar,-58,6,gathering_chow_hall
RF-004070,2026-04-26T17:06:41+00:00,17,33.207536,-117.400971,BT,AC:23:3F:19:BB:C7,AC:23:3F,BlueCharm,-73,37,fixed_infra_motorpool
RF-000803,2026-04-26T04:22:55+00:00,4,33.210561,-117.397266,WiFi,14:7D:DA:30:FF:8F,14:7D:DA,Google,-58,6,device_dwell_gate
RF-002147,2026-04-26T20:42:52+00:00,20,33.21282,-117.394671,WiFi,94:65:2D:E9:58:65,94:65:2D,OnePlus,-69,11,mobile_transit_road
RF-003581,2026-04-26T16:30:28+00:00,16,33.215039,-117.393752,WiFi,94:F6:65:EE:DD:14,94:F6:65,Ruckus,-60,149,fixed_infra_offices
RF-002853,2026-04-26T07:13:22+00:00,7,33.220457,-117.390187,BT,94:65:2D:15:58:A8,94:65:2D,OnePlus,-68,38,mobile_transit_road
RF-002410,2026-04-26T12:17:53+00:00,12,33.210418,-117.396456,BT,F8:A4:5F:58:98:43,F8:A4:5F,Xiaomi,-66,37,mobile_transit_road
RF-002093,2026-04-26T17:40:21+00:00,17,33.21999,-117.39015,WiFi,00:1E:10:65:41:43,00:1E:10,Huawei,-78,44,mobile_transit_road
RF-004222,2026-04-26T10:57:44+00:00,10,33.212674,-117.396337,BT,F0:35:75:F0:75:C0,F0:35:75,Estimote,-58,38,device_dwell_vehiclepark
RF-003650,2026-04-26T18:31:17+00:00,18,33.20822,-117.400985,BT,00:17:E9:9D:3F:70,00:17:E9,TexasInstr,-74,38,fixed_infra_motorpool
RF-001996,2026-04-26T06:24:32+00:00,6,33.218854,-117.390424,WiFi,A0:9E:1A:39:6D:D3,A0:9E:1A,Polar,-59,1,gathering_chow_hall
RF-004030,2026-04-26T11:10:12+00:00,11,33.208095,-117.401838,WiFi,60:A4:23:4F:F9:7A,60:A4:23,Bosch,-81,36,fixed_infra_motorpool
RF-002710,2026-04-26T08:49:20+00:00,8,33.223629,-117.388514,WiFi,14:7D:DA:A0:C6:1F,14:7D:DA,Google,-73,44,mobile_transit_road
RF-002731,2026-04-26T16:14:23+00:00,16,33.207373,-117.398447,BT,F0:18:98:CB:97:31,F0:18:98,Apple,-70,38,mobile_transit_road
RF-004128,2026-04-26T16:39:20+00:00,16,33.207993,-117.401171,WiFi,AC:23:3F:41:3C:A4,AC:23:3F,BlueCharm,-60,11,fixed_infra_motorpool
RF-001810,2026-04-26T17:45:52+00:00,17,33.21859,-117.390264,BT,A0:9E:1A:67:E4:F4,A0:9E:1A,Polar,-78,39,gathering_chow_hall
RF-002993,2026-04-26T16:40:47+00:00,16,33.217428,-117.392444,BT,3C:22:FB:F5:B1:AA,3C:22:FB,Apple,-73,38,mobile_transit_road
RF-004338,2026-04-26T03:43:17+00:00,3,33.212753,-117.396243,BT,F0:35:75:B8:FE:12,F0:35:75,Estimote,-76,39,device_dwell_vehiclepark
RF-003873,2026-04-26T05:55:58+00:00,5,33.20761,-117.401041,WiFi,F4:B8:5E:EB:4D:82,F4:B8:5E,Kontakt-io,-74,157,fixed_infra_motorpool
RF-003691,2026-04-26T07:05:15+00:00,7,33.207727,-117.401394,BT,00:17:E9:B4:6F:69,00:17:E9,TexasInstr,-75,37,fixed_infra_motorpool
RF-001154,2026-04-26T12:58:11+00:00,12,33.218542,-117.390802,BT,D0:17:6A:DC:18:C9,D0:17:6A,Samsung,-55,38,gathering_chow_hall
RF-000026,2026-04-26T03:45:12+00:00,3,33.210398,-117.397136,WiFi,F0:35:75:28:6F:2B,F0:35:75,Estimote,-57,40,device_dwell_gate
RF-004061,2026-04-26T10:48:14+00:00,10,33.207793,-117.401189,BT,60:A4:23:C2:3B:DF,60:A4:23,Bosch,-86,39,fixed_infra_motorpool
RF-001046,2026-04-26T14:08:22+00:00,14,33.218539,-117.390473,WiFi,00:0B:7D:5B:2E:CB,00:0B:7D,Garmin,-78,36,gathering_chow_hall
RF-000917,2026-04-26T15:54:18+00:00,15,33.218693,-117.390518,BT,00:0B:7D:39:E2:AF,00:0B:7D,Garmin,-53,39,gathering_chow_hall
RF-001575,2026-04-26T09:18:38+00:00,9,33.218211,-117.390827,WiFi,C0:91:34:51:1F:34,C0:91:34,Fitbit,-55,6,gathering_chow_hall
RF-002036,2026-04-26T17:44:59+00:00,17,33.216892,-117.392825,WiFi,14:7D:DA:95:6B:3C,14:7D:DA,Google,-87,6,mobile_transit_road
RF-004573,2026-04-26T22:51:59+00:00,22,33.213344,-117.390144,BT,AC:67:B2:F5:27:55,AC:67:B2,Espressif,-83,37,ephemeral_perimeter
RF-001182,2026-04-26T11:38:17+00:00,11,33.218651,-117.390422,WiFi,00:0B:7D:F8:8C:F0,00:0B:7D,Garmin,-62,157,gathering_chow_hall
RF-002636,2026-04-26T17:08:06+00:00,17,33.22422,-117.388949,WiFi,3C:22:FB:87:5B:19,3C:22:FB,Apple,-78,40,mobile_transit_road
RF-004450,2026-04-26T13:41:16+00:00,13,33.212825,-117.396356,BT,00:0B:7D:31:48:BF,00:0B:7D,Garmin,-59,38,device_dwell_vehiclepark
RF-004673,2026-04-26T01:07:29+00:00,1,33.212961,-117.389315,WiFi,00:1E:10:BA:92:CF,00:1E:10,Huawei,-91,157,ephemeral_perimeter
RF-003142,2026-04-26T17:29:41+00:00,17,33.215207,-117.393963,WiFi,B4:FB:E4:C9:E3:64,B4:FB:E4,Ubiquiti,-56,149,fixed_infra_offices
RF-001600,2026-04-26T12:20:22+00:00,12,33.218771,-117.390433,WiFi,C0:91:34:A3:7D:34,C0:91:34,Fitbit,-59,149,gathering_chow_hall
RF-002254,2026-04-26T07:56:23+00:00,7,33.224236,-117.388484,BT,00:12:FB:4B:75:96,00:12:FB,Samsung,-75,39,mobile_transit_road
RF-000021,2026-04-26T23:44:47+00:00,23,33.210629,-117.397414,WiFi,E0:CB:BC:47:A6:E4,E0:CB:BC,Cisco-Meraki,-63,157,device_dwell_gate
RF-002880,2026-04-26T13:06:59+00:00,13,33.2058,-117.398582,BT,F0:18:98:E7:01:38,F0:18:98,Apple,-87,39,mobile_transit_road
RF-004124,2026-04-26T17:00:45+00:00,17,33.207513,-117.401012,WiFi,00:08:54:F7:8A:51,00:08:54,Continental,-63,44,fixed_infra_motorpool
RF-001762,2026-04-26T13:39:47+00:00,13,33.218452,-117.390813,WiFi,78:25:AD:6F:2E:8D,78:25:AD,Samsung,-67,40,gathering_chow_hall
RF-000520,2026-04-26T04:27:55+00:00,4,33.210469,-117.397367,WiFi,E0:CB:BC:1E:96:84,E0:CB:BC,Cisco-Meraki,-59,1,device_dwell_gate
RF-002672,2026-04-26T11:21:22+00:00,11,33.218216,-117.391079,WiFi,F8:A4:5F:44:6A:5D,F8:A4:5F,Xiaomi,-73,40,mobile_transit_road
RF-000087,2026-04-26T18:01:29+00:00,18,33.210957,-117.397416,BT,E0:CB:BC:55:4C:A8,E0:CB:BC,Cisco-Meraki,-62,38,device_dwell_gate
RF-003264,2026-04-26T02:37:15+00:00,2,33.214778,-117.394051,WiFi,E0:CB:BC:FB:E2:78,E0:CB:BC,Cisco-Meraki,-66,44,fixed_infra_offices
RF-002732,2026-04-26T08:47:26+00:00,8,33.222677,-117.388869,WiFi,F4:F5:D8:67:54:E5,F4:F5:D8,Google,-74,48,mobile_transit_road
RF-003192,2026-04-26T11:04:14+00:00,11,33.215328,-117.394114,WiFi,E0:CB:BC:01:7C:EF,E0:CB:BC,Cisco-Meraki,-65,149,fixed_infra_offices
RF-001774,2026-04-26T11:03:34+00:00,11,33.218158,-117.390398,WiFi,14:7D:DA:96:77:F0,14:7D:DA,Google,-71,6,gathering_chow_hall
RF-003954,2026-04-26T12:41:50+00:00,12,33.207892,-117.401557,BT,AC:23:3F:CD:46:D9,AC:23:3F,BlueCharm,-80,38,fixed_infra_motorpool
RF-000708,2026-04-26T01:22:25+00:00,1,33.210523,-117.397306,BT,F0:18:98:68:31:08,F0:18:98,Apple,-70,39,device_dwell_gate
RF-003011,2026-04-26T06:23:40+00:00,6,33.215419,-117.394173,WiFi,94:B4:0F:D8:13:09,94:B4:0F,Aruba,-71,40,fixed_infra_offices
RF-002425,2026-04-26T11:55:39+00:00,11,33.213801,-117.394618,BT,94:65:2D:3E:3E:EA,94:65:2D,OnePlus,-73,39,mobile_transit_road
RF-000832,2026-04-26T03:30:33+00:00,3,33.210365,-117.397254,WiFi,F0:35:75:B2:10:F8,F0:35:75,Estimote,-58,1,device_dwell_gate
RF-002283,2026-04-26T18:10:48+00:00,18,33.215464,-117.393309,WiFi,14:7D:DA:58:DB:7C,14:7D:DA,Google,-67,149,mobile_transit_road
RF-001697,2026-04-26T12:43:25+00:00,12,33.218733,-117.390385,BT,14:7D:DA:07:99:A8,14:7D:DA,Google,-69,37,gathering_chow_hall
RF-001373,2026-04-26T13:54:10+00:00,13,33.218329,-117.390255,WiFi,94:65:2D:FF:6B:6C,94:65:2D,OnePlus,-57,6,gathering_chow_hall
RF-000386,2026-04-26T19:14:07+00:00,19,33.210677,-117.397144,BT,F4:F5:D8:27:06:5B,F4:F5:D8,Google,-75,38,device_dwell_gate
RF-000349,2026-04-26T23:26:30+00:00,23,33.210777,-117.397401,BT,F0:18:98:B9:93:56,F0:18:98,Apple,-76,38,device_dwell_gate
RF-001353,2026-04-26T11:48:02+00:00,11,33.21893,-117.390725,WiFi,14:7D:DA:B5:AF:A5,14:7D:DA,Google,-50,11,gathering_chow_hall
RF-003639,2026-04-26T11:26:50+00:00,11,33.214978,-117.394312,WiFi,DC:FB:48:0F:3B:D3,DC:FB:48,IntelCorp,-61,1,fixed_infra_offices
RF-002229,2026-04-26T16:10:27+00:00,16,33.215344,-117.393667,WiFi,00:12:FB:6A:0E:99,00:12:FB,Samsung,-68,48,mobile_transit_road
RF-003969,2026-04-26T13:16:28+00:00,13,33.207869,-117.401191,BT,60:A4:23:08:1B:8A,60:A4:23,Bosch,-77,39,fixed_infra_motorpool
RF-002413,2026-04-26T20:26:46+00:00,20,33.211467,-117.395841,BT,A8:96:75:7B:99:5A,A8:96:75,Apple,-69,38,mobile_transit_road
RF-004131,2026-04-26T12:28:19+00:00,12,33.207664,-117.401514,WiFi,F4:B8:5E:DC:75:DB,F4:B8:5E,Kontakt-io,-71,11,fixed_infra_motorpool
RF-000848,2026-04-26T22:09:45+00:00,22,33.210674,-117.397216,BT,F0:35:75:72:E9:94,F0:35:75,Estimote,-59,38,device_dwell_gate
RF-000379,2026-04-26T00:24:58+00:00,0,33.210617,-117.397473,BT,AC:67:B2:42:BB:76,AC:67:B2,Espressif,-66,37,device_dwell_gate
RF-002630,2026-04-26T12:34:26+00:00,12,33.212748,-117.394424,BT,F4:F5:D8:53:C6:F3,F4:F5:D8,Google,-74,38,mobile_transit_road
RF-001272,2026-04-26T07:38:54+00:00,7,33.218668,-117.390836,WiFi,00:0B:7D:2A:47:EB,00:0B:7D,Garmin,-56,36,gathering_chow_hall
RF-003535,2026-04-26T11:59:42+00:00,11,33.215006,-117.394019,WiFi,00:0C:14:6C:24:C3,00:0C:14,Cisco,-50,40,fixed_infra_offices
RF-003143,2026-04-26T07:28:29+00:00,7,33.215541,-117.393373,WiFi,E0:CB:BC:E1:5E:26,E0:CB:BC,Cisco-Meraki,-57,48,fixed_infra_offices
RF-002377,2026-04-26T12:02:59+00:00,12,33.221211,-117.389258,WiFi,F8:A4:5F:CA:A1:E1,F8:A4:5F,Xiaomi,-67,36,mobile_transit_road
RF-001583,2026-04-26T19:46:20+00:00,19,33.218475,-117.390426,WiFi,00:12:FB:2C:E4:89,00:12:FB,Samsung,-70,40,gathering_chow_hall
RF-002645,2026-04-26T07:28:38+00:00,7,33.211182,-117.395477,BT,00:12:FB:3B:89:21,00:12:FB,Samsung,-68,39,mobile_transit_road
RF-001714,2026-04-26T20:06:58+00:00,20,33.218307,-117.390493,WiFi,C0:91:34:72:7F:82,C0:91:34,Fitbit,-58,36,gathering_chow_hall
RF-003700,2026-04-26T16:48:11+00:00,16,33.207595,-117.401197,WiFi,AC:23:3F:EC:D1:28,AC:23:3F,BlueCharm,-60,6,fixed_infra_motorpool
RF-001563,2026-04-26T14:08:16+00:00,14,33.218258,-117.390548,WiFi,94:65:2D:2F:63:EF,94:65:2D,OnePlus,-58,40,gathering_chow_hall
RF-004383,2026-04-26T01:28:34+00:00,1,33.212547,-117.396217,BT,F4:B8:5E:5F:99:79,F4:B8:5E,Kontakt-io,-66,39,device_dwell_vehiclepark
RF-001056,2026-04-26T19:00:26+00:00,19,33.218761,-117.39052,WiFi,F0:18:98:DD:DD:3D,F0:18:98,Apple,-81,149,gathering_chow_hall
RF-002322,2026-04-26T12:12:10+00:00,12,33.211672,-117.395832,WiFi,00:1E:10:93:1F:8C,00:1E:10,Huawei,-78,48,mobile_transit_road
RF-004873,2026-04-26T05:16:01+00:00,5,33.209666,-117.403043,BT,02:00:00:9F:9A:B2,02:00:00,Unknown,-91,37,ephemeral_perimeter_w
RF-000260,2026-04-26T22:59:09+00:00,22,33.210596,-117.39721,BT,A8:96:75:65:E5:0B,A8:96:75,Apple,-69,37,device_dwell_gate
RF-001126,2026-04-26T12:28:29+00:00,12,33.218204,-117.390345,WiFi,94:65:2D:F2:05:20,94:65:2D,OnePlus,-54,11,gathering_chow_hall
RF-004091,2026-04-26T18:04:00+00:00,18,33.207929,-117.401358,BT,60:A4:23:5A:08:D9,60:A4:23,Bosch,-86,38,fixed_infra_motorpool
RF-001014,2026-04-26T15:48:43+00:00,15,33.218427,-117.390901,WiFi,94:65:2D:98:88:B6,94:65:2D,OnePlus,-63,40,gathering_chow_hall
RF-003730,2026-04-26T17:12:53+00:00,17,33.207612,-117.40086,BT,F4:B8:5E:B6:73:EB,F4:B8:5E,Kontakt-io,-79,39,fixed_infra_motorpool
RF-000898,2026-04-26T21:45:54+00:00,21,33.21066,-117.397462,WiFi,AC:67:B2:97:EE:BA,AC:67:B2,Espressif,-74,6,device_dwell_gate
RF-000012,2026-04-26T22:34:44+00:00,22,33.210633,-117.397345,WiFi,3C:22:FB:49:A1:FF,3C:22:FB,Apple,-67,44,device_dwell_gate
RF-004122,2026-04-26T21:02:02+00:00,21,33.208216,-117.401795,WiFi,AC:67:B2:D4:C0:CA,AC:67:B2,Espressif,-68,157,fixed_infra_motorpool
RF-003415,2026-04-26T09:22:19+00:00,9,33.214843,-117.393987,WiFi,DC:FB:48:06:13:BF,DC:FB:48,IntelCorp,-66,11,fixed_infra_offices
RF-004653,2026-04-26T03:42:38+00:00,3,33.213339,-117.390658,BT,02:00:00:30:F0:AB,02:00:00,Unknown,-90,38,ephemeral_perimeter
RF-001139,2026-04-26T19:21:03+00:00,19,33.218241,-117.390341,BT,D0:17:6A:20:E4:A7,D0:17:6A,Samsung,-53,39,gathering_chow_hall
RF-004601,2026-04-26T08:18:16+00:00,8,33.213384,-117.389877,WiFi,06:11:22:7F:AF:C5,06:11:22,Unknown,-90,36,ephemeral_perimeter
RF-001445,2026-04-26T14:52:06+00:00,14,33.218402,-117.390083,BT,F8:A4:5F:91:D8:46,F8:A4:5F,Xiaomi,-60,38,gathering_chow_hall
RF-000609,2026-04-26T04:22:07+00:00,4,33.210609,-117.397146,WiFi,F0:35:75:79:5F:DE,F0:35:75,Estimote,-66,149,device_dwell_gate
RF-003281,2026-04-26T12:36:38+00:00,12,33.215182,-117.394261,WiFi,00:0C:14:66:9E:A1,00:0C:14,Cisco,-67,149,fixed_infra_offices
RF-000436,2026-04-26T09:56:51+00:00,9,33.210557,-117.397434,BT,14:7D:DA:19:79:F1,14:7D:DA,Google,-72,37,device_dwell_gate
RF-001059,2026-04-26T14:27:22+00:00,14,33.21843,-117.390569,WiFi,F8:A4:5F:57:04:57,F8:A4:5F,Xiaomi,-74,36,gathering_chow_hall
RF-002006,2026-04-26T15:00:26+00:00,15,33.207604,-117.398141,WiFi,F0:18:98:4A:DA:32,F0:18:98,Apple,-67,6,mobile_transit_road
RF-002357,2026-04-26T17:59:34+00:00,17,33.21168,-117.395545,BT,F0:18:98:42:D8:32,F0:18:98,Apple,-71,38,mobile_transit_road
RF-004843,2026-04-26T13:43:37+00:00,13,33.209584,-117.40211,BT,AC:67:B2:5F:7F:D4,AC:67:B2,Espressif,-94,38,ephemeral_perimeter_w
RF-000136,2026-04-26T23:35:31+00:00,23,33.210646,-117.397328,BT,E0:CB:BC:FD:90:7F,E0:CB:BC,Cisco-Meraki,-63,39,device_dwell_gate
RF-003325,2026-04-26T10:39:18+00:00,10,33.214827,-117.3943,WiFi,B4:FB:E4:41:5F:72,B4:FB:E4,Ubiquiti,-54,6,fixed_infra_offices
RF-004063,2026-04-26T09:11:02+00:00,9,33.207977,-117.401124,WiFi,00:17:E9:19:B1:B1,00:17:E9,TexasInstr,-83,149,fixed_infra_motorpool
RF-001284,2026-04-26T11:30:47+00:00,11,33.21869,-117.390304,WiFi,A0:9E:1A:F2:D3:66,A0:9E:1A,Polar,-71,40,gathering_chow_hall
RF-003569,2026-04-26T13:36:09+00:00,13,33.215473,-117.394271,WiFi,E0:CB:BC:B2:C6:2D,E0:CB:BC,Cisco-Meraki,-71,149,fixed_infra_offices
RF-001176,2026-04-26T06:33:56+00:00,6,33.218518,-117.390432,BT,94:65:2D:EB:9A:E4,94:65:2D,OnePlus,-71,38,gathering_chow_hall
RF-000361,2026-04-26T23:15:29+00:00,23,33.210436,-117.397013,BT,E0:CB:BC:79:E1:D8,E0:CB:BC,Cisco-Meraki,-55,37,device_dwell_gate
RF-001334,2026-04-26T13:16:30+00:00,13,33.218609,-117.390317,WiFi,A8:96:75:14:05:B1,A8:96:75,Apple,-82,11,gathering_chow_hall
RF-000418,2026-04-26T19:59:19+00:00,19,33.210555,-117.397182,BT,14:7D:DA:05:B7:4B,14:7D:DA,Google,-65,38,device_dwell_gate
