item_id,nsn,nomenclature,fsc,qty_on_hand,qty_required,shortage,condition_code,location_id,responsible_marine,last_inventoried_date,days_since_inventory,unit_price_usd
ITM-1004589,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),2610,60,32,0,F,WHSE-B2-BAR,"SSgt Whitfield, T.",2026-03-20,38,540
ITM-1004590,2540-01-565-2210,Ballistic glass window panel (JLTV),2540,9,8,0,B,BIC-WHSE-2,"Cpl Diallo, S.",2026-04-10,17,2400
ITM-1004591,1240-01-602-7715,"Optical sight assembly, M1A1",1240,3,11,8,C,BIC-WHSE-2,"Cpl Iwamoto, K.",2026-04-02,25,18500
ITM-1004592,2895-01-462-3318,Winch cable assembly 200ft (M88A2),2895,74,43,0,A,WHSE-A1-BAR,"Sgt Carrillo, R.",2026-03-04,54,410
ITM-1004593,2815-01-377-2184,Cylinder head gasket (HMMWV 6.5L),2815,72,48,0,H,WHSE-B1-ALB,"Cpl Iwamoto, K.",2026-02-24,62,220
ITM-1004594,5965-01-411-7783,Intercom headset H-250/U,5965,37,20,0,A,BIC-WHSE-1,"Cpl Diallo, S.",2026-03-24,34,165
ITM-1004595,6135-01-301-8776,BA-5590 lithium primary battery (radio),6135,44,45,1,A,WHSE-C1-ALB,"SSgt Whitfield, T.",2026-04-24,3,26
ITM-1004596,2810-01-501-9928,Caterpillar C-12 engine assembly (MTVR rebuild),2810,5,8,3,C,WHSE-B1-ALB,"Cpl Iwamoto, K.",2026-02-08,78,47800
ITM-1004597,3040-01-489-1071,"Final drive housing, port (AAV-7A1)",3040,11,10,0,F,WHSE-A2-ALB,"SSgt Reyes, J.",2026-02-17,69,8900
ITM-1004598,5340-01-122-4419,"Bracket, armor liner",5340,78,39,0,A,WHSE-A1-ALB,"MSgt Quinones, V.",2026-04-19,8,95
ITM-1004599,1730-01-498-7102,"Hydraulic actuator, ramp assy (AAV)",1730,19,10,0,A,BIC-WHSE-2,"SSgt Whitfield, T.",2026-02-25,61,1180
ITM-1004600,2540-01-572-3041,"Seat, armored crew (driver)",2540,96,49,0,C,WHSE-A2-ALB,"Cpl Diallo, S.",2026-03-29,29,2240
ITM-1004601,6130-01-651-1182,"Power distribution unit, vehicle",6130,71,35,0,B,WHSE-A2-ALB,"MSgt Quinones, V.",2026-03-02,56,1410
ITM-1004602,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",3110,65,45,0,A,WHSE-B1-ALB,"SSgt Reyes, J.",2026-03-11,47,387
ITM-1004603,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",3110,51,35,0,H,BIC-WHSE-2,"MSgt Quinones, V.",2026-02-18,68,512
ITM-1004604,3110-01-204-5587,"Bearing, Wheel Hub (LAV-25 Drive Train)",3110,6,11,5,B,WHSE-A1-ALB,"Sgt Pham, D.",2026-02-21,65,622
ITM-1004605,3110-01-413-2691,"Bearing, Final Drive Pinion (AAV-7A1)",3110,16,9,0,B,WHSE-A2-ALB,"Cpl Boudreau, A.",2026-04-22,5,745
ITM-1004606,3110-01-617-8013,"Bearing, Prop Rotor Hub (MV-22)",3110,9,10,1,B,BIC-WHSE-2,"GySgt Underwood, R.",2026-04-14,13,4280
ITM-1004607,2530-01-621-3107,Brake rotor (MTVR),2530,55,50,0,A,WHSE-B2-BAR,"Sgt Alvarado, M.",2026-04-18,9,215
ITM-1004608,2530-01-487-5511,Hydraulic brake caliper (JLTV),2530,9,56,47,B,BIC-WHSE-1,"Sgt Alvarado, M.",2026-04-25,2,320
ITM-1004609,2530-01-356-7711,Power steering pump (MTVR),2530,39,44,5,F,WHSE-C1-ALB,"Sgt Pham, D.",2026-03-31,27,1180
ITM-1004610,2520-01-365-7104,Drive shaft U-joint (MTVR),2520,60,43,0,A,WHSE-B1-ALB,"Sgt Pham, D.",2026-02-15,71,175
ITM-1004611,2520-01-528-3166,Torque converter (JLTV),2520,12,6,0,B,BIC-WHSE-1,"Sgt Carrillo, R.",2026-03-26,32,2900
ITM-1004612,2520-01-562-9981,"Transfer case, ratio 1.85 (MTVR)",2520,20,10,0,B,WHSE-B2-BAR,"Cpl Diallo, S.",2026-04-07,20,3450
ITM-1004613,2920-01-446-5219,Alternator 200A 28V (MTVR),2920,49,54,5,B,BIC-WHSE-2,"SSgt Whitfield, T.",2026-02-07,79,410
ITM-1004614,2920-01-396-9234,Starter motor 24V (HMMWV/MTVR),2920,68,34,0,F,WHSE-B2-BAR,"MSgt Quinones, V.",2026-03-10,48,605
ITM-1004615,2940-01-389-2196,Primary fuel/oil filter element (MTVR),2940,54,37,0,A,VBAY-01-BAR,"Sgt Alvarado, M.",2026-04-25,2,24
ITM-1004616,2940-01-413-1984,Engine air filter element (HMMWV),2940,57,28,0,B,BIC-WHSE-2,"MSgt Quinones, V.",2026-04-17,10,58
ITM-1004617,2930-01-477-0631,Fuel filter / water separator (MTVR),2930,84,42,0,B,WHSE-C1-ALB,"MSgt Quinones, V.",2026-02-06,80,47
ITM-1004618,4720-01-471-9951,High-pressure hydraulic hose 1/2 in. (M88A2),4720,65,60,0,A,BIC-CAGE-A,"GySgt Underwood, R.",2026-03-21,37,95
ITM-1004619,4720-01-329-4512,Coolant hose (MTVR engine),4720,30,38,8,F,WHSE-A2-ALB,"Cpl Boudreau, A.",2026-03-03,55,38
ITM-1004620,1680-01-651-2244,"Prop rotor blade, MV-22 (composite)",1680,22,11,0,F,WHSE-A2-ALB,"MSgt Quinones, V.",2026-04-25,2,28500
ITM-1004621,2935-01-510-9923,"Fuel control, MV-22 engine",2935,14,8,0,A,WHSE-A2-ALB,"MSgt Quinones, V.",2026-02-09,77,12400
ITM-1004622,4730-01-441-2298,"Hydraulic seal kit, lift assy",4730,13,10,0,B,BIC-WHSE-1,"Sgt Carrillo, R.",2026-02-21,65,240
ITM-1004623,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",5305,48,47,0,B,WHSE-A1-BAR,"SSgt Reyes, J.",2026-03-10,48,2
ITM-1004624,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),5306,82,53,0,A,WHSE-C1-ALB,"Sgt Alvarado, M.",2026-02-17,69,3
ITM-1004625,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),6140,61,36,0,A,BIC-CAGE-A,"Sgt Alvarado, M.",2026-04-06,21,138
ITM-1004626,5995-01-538-7726,"RF coaxial cable assembly, vehicle SINCGARS",5995,71,35,0,A,WHSE-A2-ALB,"GySgt Underwood, R.",2026-03-06,52,84
ITM-1004627,2610-01-561-7748,Radial tire 395/85R20 (MTVR),2610,60,30,0,A,WHSE-B1-ALB,"Cpl Boudreau, A.",2026-03-13,45,690
ITM-1004628,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),2610,32,39,7,B,WHSE-A2-ALB,"Sgt Pham, D.",2026-04-17,10,540
ITM-1004629,2540-01-565-2210,Ballistic glass window panel (JLTV),2540,12,7,0,A,BIC-WHSE-2,"Cpl Henderson, B.",2026-04-05,22,2400
ITM-1004630,1240-01-602-7715,"Optical sight assembly, M1A1",1240,2,7,5,A,WHSE-A1-ALB,"MSgt Quinones, V.",2026-02-10,76,18500
ITM-1004631,2895-01-462-3318,Winch cable assembly 200ft (M88A2),2895,34,41,7,H,BIC-CAGE-A,"SSgt Whitfield, T.",2026-03-01,57,410
ITM-1004632,2815-01-377-2184,Cylinder head gasket (HMMWV 6.5L),2815,92,46,0,C,WHSE-B2-BAR,"GySgt Underwood, R.",2026-03-17,41,220
ITM-1004633,5965-01-411-7783,Intercom headset H-250/U,5965,26,37,11,B,BIC-CAGE-A,"Cpl Diallo, S.",2026-04-21,6,165
ITM-1004634,6135-01-301-8776,BA-5590 lithium primary battery (radio),6135,82,52,0,B,WHSE-A2-ALB,"Cpl Iwamoto, K.",2026-03-21,37,26
ITM-1004635,2810-01-501-9928,Caterpillar C-12 engine assembly (MTVR rebuild),2810,14,10,0,A,BIC-WHSE-2,"Cpl Diallo, S.",2026-03-16,42,47800
ITM-1004636,3040-01-489-1071,"Final drive housing, port (AAV-7A1)",3040,12,11,0,C,WHSE-C1-ALB,"SSgt Whitfield, T.",2026-02-24,62,8900
ITM-1004637,5340-01-122-4419,"Bracket, armor liner",5340,65,32,0,A,WHSE-C1-ALB,"Sgt Alvarado, M.",2026-03-19,39,95
ITM-1004638,1730-01-498-7102,"Hydraulic actuator, ramp assy (AAV)",1730,17,12,0,B,BIC-CAGE-A,"SSgt Whitfield, T.",2026-04-06,21,1180
ITM-1004639,2540-01-572-3041,"Seat, armored crew (driver)",2540,149,74,0,A,WHSE-B2-BAR,"Sgt Alvarado, M.",2026-04-03,24,2240
ITM-1004640,6130-01-651-1182,"Power distribution unit, vehicle",6130,45,30,0,A,WHSE-B2-BAR,"Cpl Henderson, B.",2026-02-16,70,1410
ITM-1004641,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",3110,85,52,0,A,WHSE-B1-ALB,"Cpl Diallo, S.",2026-03-31,27,387
ITM-1004642,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",3110,81,44,0,C,VBAY-01-BAR,"GySgt Underwood, R.",2026-03-05,53,512
ITM-1004643,3110-01-204-5587,"Bearing, Wheel Hub (LAV-25 Drive Train)",3110,8,10,2,A,BIC-WHSE-2,"Cpl Boudreau, A.",2026-04-02,25,622
ITM-1004644,3110-01-413-2691,"Bearing, Final Drive Pinion (AAV-7A1)",3110,15,7,0,A,WHSE-B2-BAR,"GySgt Underwood, R.",2026-03-11,47,745
ITM-1004645,3110-01-617-8013,"Bearing, Prop Rotor Hub (MV-22)",3110,15,13,0,C,VBAY-01-BAR,"Cpl Boudreau, A.",2026-02-14,72,4280
ITM-1004646,2530-01-621-3107,Brake rotor (MTVR),2530,43,53,10,A,BIC-WHSE-2,"Sgt Alvarado, M.",2026-04-05,22,215
ITM-1004647,2530-01-487-5511,Hydraulic brake caliper (JLTV),2530,73,50,0,A,WHSE-B1-ALB,"Cpl Boudreau, A.",2026-03-15,43,320
ITM-1004648,2530-01-356-7711,Power steering pump (MTVR),2530,92,56,0,H,WHSE-A1-BAR,"Cpl Boudreau, A.",2026-03-09,49,1180
ITM-1004649,2520-01-365-7104,Drive shaft U-joint (MTVR),2520,76,43,0,A,BIC-WHSE-1,"Cpl Henderson, B.",2026-04-15,12,175
ITM-1004650,2520-01-528-3166,Torque converter (JLTV),2520,18,9,0,C,WHSE-A1-ALB,"Sgt Carrillo, R.",2026-04-25,2,2900
ITM-1004651,2520-01-562-9981,"Transfer case, ratio 1.85 (MTVR)",2520,9,10,1,A,WHSE-A1-BAR,"Cpl Iwamoto, K.",2026-02-09,77,3450
ITM-1004652,2920-01-446-5219,Alternator 200A 28V (MTVR),2920,61,35,0,B,WHSE-B2-BAR,"MSgt Quinones, V.",2026-04-09,18,410
ITM-1004653,2920-01-396-9234,Starter motor 24V (HMMWV/MTVR),2920,74,63,0,A,VBAY-01-BAR,"SSgt Reyes, J.",2026-04-25,2,605
ITM-1004654,2940-01-389-2196,Primary fuel/oil filter element (MTVR),2940,82,50,0,H,BIC-CAGE-A,"Sgt Pham, D.",2026-04-06,21,24
ITM-1004655,2940-01-413-1984,Engine air filter element (HMMWV),2940,56,55,0,A,WHSE-A1-BAR,"Cpl Henderson, B.",2026-04-06,21,58
ITM-1004656,2930-01-477-0631,Fuel filter / water separator (MTVR),2930,18,48,30,C,WHSE-B2-BAR,"Cpl Henderson, B.",2026-03-12,46,47
ITM-1004657,4720-01-471-9951,High-pressure hydraulic hose 1/2 in. (M88A2),4720,31,52,21,B,WHSE-A2-ALB,"Sgt Carrillo, R.",2026-04-05,22,95
ITM-1004658,4720-01-329-4512,Coolant hose (MTVR engine),4720,138,69,0,F,WHSE-C1-ALB,"Sgt Carrillo, R.",2026-04-08,19,38
ITM-1004659,1680-01-651-2244,"Prop rotor blade, MV-22 (composite)",1680,19,9,0,F,BIC-WHSE-2,"Sgt Alvarado, M.",2026-03-20,38,28500
ITM-1004660,2935-01-510-9923,"Fuel control, MV-22 engine",2935,15,11,0,B,BIC-WHSE-2,"SSgt Reyes, J.",2026-02-25,61,12400
ITM-1004661,4730-01-441-2298,"Hydraulic seal kit, lift assy",4730,26,13,0,F,WHSE-A2-ALB,"Sgt Carrillo, R.",2026-03-09,49,240
ITM-1004662,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",5305,102,54,0,A,BIC-CAGE-A,"Sgt Pham, D.",2026-03-17,41,2
ITM-1004663,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),5306,56,67,11,B,WHSE-C1-ALB,"GySgt Underwood, R.",2026-03-04,54,3
ITM-1004664,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),6140,60,31,0,A,WHSE-A2-ALB,"Cpl Diallo, S.",2026-03-15,43,138
ITM-1004665,5995-01-538-7726,"RF coaxial cable assembly, vehicle SINCGARS",5995,97,48,0,B,BIC-WHSE-2,"Cpl Henderson, B.",2026-03-10,48,84
ITM-1004666,2610-01-561-7748,Radial tire 395/85R20 (MTVR),2610,63,46,0,A,BIC-CAGE-A,"SSgt Reyes, J.",2026-03-24,34,690
ITM-1004667,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),2610,49,63,14,A,WHSE-A2-ALB,"Cpl Boudreau, A.",2026-03-30,28,540
ITM-1004668,2540-01-565-2210,Ballistic glass window panel (JLTV),2540,19,16,0,A,WHSE-B1-ALB,"Sgt Pham, D.",2026-02-24,62,2400
ITM-1004669,1240-01-602-7715,"Optical sight assembly, M1A1",1240,6,10,4,B,WHSE-B2-BAR,"Sgt Pham, D.",2026-04-19,8,18500
ITM-1004670,2895-01-462-3318,Winch cable assembly 200ft (M88A2),2895,80,55,0,A,VBAY-01-BAR,"Cpl Henderson, B.",2026-04-13,14,410
ITM-1004671,2815-01-377-2184,Cylinder head gasket (HMMWV 6.5L),2815,38,49,11,A,BIC-CAGE-A,"MSgt Quinones, V.",2026-02-24,62,220
ITM-1004672,5965-01-411-7783,Intercom headset H-250/U,5965,84,60,0,A,WHSE-A2-ALB,"MSgt Quinones, V.",2026-02-12,74,165
ITM-1004673,6135-01-301-8776,BA-5590 lithium primary battery (radio),6135,41,60,19,A,WHSE-A1-BAR,"Cpl Diallo, S.",2026-03-15,43,26
ITM-1004674,2810-01-501-9928,Caterpillar C-12 engine assembly (MTVR rebuild),2810,13,9,0,A,BIC-WHSE-2,"Sgt Carrillo, R.",2026-03-13,45,47800
ITM-1004675,3040-01-489-1071,"Final drive housing, port (AAV-7A1)",3040,12,6,0,B,WHSE-C1-ALB,"MSgt Quinones, V.",2026-02-28,58,8900
ITM-1004676,5340-01-122-4419,"Bracket, armor liner",5340,40,47,7,A,BIC-WHSE-1,"SSgt Reyes, J.",2026-02-24,62,95
ITM-1004677,1730-01-498-7102,"Hydraulic actuator, ramp assy (AAV)",1730,15,9,0,A,WHSE-C1-ALB,"Cpl Iwamoto, K.",2026-04-10,17,1180
ITM-1004678,2540-01-572-3041,"Seat, armored crew (driver)",2540,88,52,0,C,VBAY-01-BAR,"Sgt Alvarado, M.",2026-03-05,53,2240
ITM-1004679,6130-01-651-1182,"Power distribution unit, vehicle",6130,89,44,0,A,WHSE-A1-ALB,"GySgt Underwood, R.",2026-04-20,7,1410
ITM-1004680,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",3110,55,58,3,F,BIC-WHSE-2,"Cpl Boudreau, A.",2026-04-14,13,387
ITM-1004681,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",3110,0,33,33,A,BIC-WHSE-2,"Sgt Carrillo, R.",2026-03-22,36,512
ITM-1004682,3110-01-204-5587,"Bearing, Wheel Hub (LAV-25 Drive Train)",3110,0,11,11,B,BIC-WHSE-1,"SSgt Whitfield, T.",2026-03-13,45,622
ITM-1004683,3110-01-413-2691,"Bearing, Final Drive Pinion (AAV-7A1)",3110,13,10,0,A,BIC-WHSE-1,"Sgt Alvarado, M.",2026-02-25,61,745
ITM-1004684,3110-01-617-8013,"Bearing, Prop Rotor Hub (MV-22)",3110,14,8,0,A,WHSE-A1-BAR,"MSgt Quinones, V.",2026-02-17,69,4280
ITM-1004685,2530-01-621-3107,Brake rotor (MTVR),2530,50,25,0,A,WHSE-A1-ALB,"MSgt Quinones, V.",2026-02-15,71,215
ITM-1004686,2530-01-487-5511,Hydraulic brake caliper (JLTV),2530,92,46,0,A,BIC-WHSE-2,"MSgt Quinones, V.",2026-03-29,29,320
ITM-1004687,2530-01-356-7711,Power steering pump (MTVR),2530,86,43,0,B,BIC-CAGE-A,"Cpl Henderson, B.",2026-04-09,18,1180
ITM-1004688,2520-01-365-7104,Drive shaft U-joint (MTVR),2520,51,55,4,F,BIC-WHSE-1,"Sgt Pham, D.",2026-02-11,75,175
ITM-1004689,2520-01-528-3166,Torque converter (JLTV),2520,19,9,0,A,WHSE-C1-ALB,"Cpl Diallo, S.",2026-03-23,35,2900
ITM-1004690,2520-01-562-9981,"Transfer case, ratio 1.85 (MTVR)",2520,12,8,0,B,BIC-CAGE-A,"Cpl Henderson, B.",2026-04-06,21,3450
ITM-1004691,2920-01-446-5219,Alternator 200A 28V (MTVR),2920,75,46,0,A,WHSE-B1-ALB,"Sgt Alvarado, M.",2026-04-06,21,410
ITM-1004692,2920-01-396-9234,Starter motor 24V (HMMWV/MTVR),2920,49,58,9,B,BIC-WHSE-1,"MSgt Quinones, V.",2026-03-04,54,605
ITM-1004693,2940-01-389-2196,Primary fuel/oil filter element (MTVR),2940,43,53,10,A,WHSE-A2-ALB,"Sgt Pham, D.",2026-04-01,26,24
ITM-1004694,2940-01-413-1984,Engine air filter element (HMMWV),2940,35,37,2,F,BIC-WHSE-2,"SSgt Whitfield, T.",2026-03-14,44,58
ITM-1004695,2930-01-477-0631,Fuel filter / water separator (MTVR),2930,51,47,0,A,BIC-WHSE-1,"Sgt Alvarado, M.",2026-02-19,67,47
ITM-1004696,4720-01-471-9951,High-pressure hydraulic hose 1/2 in. (M88A2),4720,42,36,0,A,WHSE-C1-ALB,"Sgt Alvarado, M.",2026-02-11,75,95
ITM-1004697,4720-01-329-4512,Coolant hose (MTVR engine),4720,98,49,0,B,WHSE-A2-ALB,"Cpl Iwamoto, K.",2026-02-10,76,38
ITM-1004698,1680-01-651-2244,"Prop rotor blade, MV-22 (composite)",1680,21,10,0,A,WHSE-B2-BAR,"Cpl Diallo, S.",2026-04-18,9,28500
ITM-1004699,2935-01-510-9923,"Fuel control, MV-22 engine",2935,11,10,0,F,WHSE-B2-BAR,"MSgt Quinones, V.",2026-04-01,26,12400
ITM-1004700,4730-01-441-2298,"Hydraulic seal kit, lift assy",4730,16,8,0,F,WHSE-B2-BAR,"Sgt Pham, D.",2026-03-21,37,240
ITM-1004701,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",5305,82,49,0,H,WHSE-A1-BAR,"Cpl Boudreau, A.",2026-04-12,15,2
ITM-1004702,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),5306,100,50,0,B,BIC-CAGE-A,"MSgt Quinones, V.",2026-03-16,42,3
ITM-1004703,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),6140,79,49,0,A,BIC-CAGE-A,"SSgt Reyes, J.",2026-03-12,46,138
ITM-1004704,5995-01-538-7726,"RF coaxial cable assembly, vehicle SINCGARS",5995,66,35,0,B,WHSE-C1-ALB,"SSgt Reyes, J.",2026-04-18,9,84
ITM-1004705,2610-01-561-7748,Radial tire 395/85R20 (MTVR),2610,98,49,0,H,WHSE-C1-ALB,"SSgt Reyes, J.",2026-02-17,69,690
ITM-1004706,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),2610,59,47,0,A,BIC-WHSE-2,"Cpl Diallo, S.",2026-03-09,49,540
ITM-1004707,2540-01-565-2210,Ballistic glass window panel (JLTV),2540,8,12,4,A,WHSE-B2-BAR,"MSgt Quinones, V.",2026-04-06,21,2400
ITM-1004708,1240-01-602-7715,"Optical sight assembly, M1A1",1240,20,10,0,H,VBAY-01-BAR,"Sgt Pham, D.",2026-03-04,54,18500
ITM-1004709,2895-01-462-3318,Winch cable assembly 200ft (M88A2),2895,60,54,0,A,BIC-WHSE-1,"Cpl Iwamoto, K.",2026-02-06,80,410
ITM-1004710,2815-01-377-2184,Cylinder head gasket (HMMWV 6.5L),2815,67,65,0,F,WHSE-B1-ALB,"MSgt Quinones, V.",2026-02-13,73,220
ITM-1004711,5965-01-411-7783,Intercom headset H-250/U,5965,53,44,0,A,WHSE-A2-ALB,"SSgt Whitfield, T.",2026-03-09,49,165
ITM-1004712,6135-01-301-8776,BA-5590 lithium primary battery (radio),6135,36,41,5,A,WHSE-C1-ALB,"SSgt Reyes, J.",2026-03-15,43,26
ITM-1004713,2810-01-501-9928,Caterpillar C-12 engine assembly (MTVR rebuild),2810,15,13,0,B,WHSE-B2-BAR,"Cpl Iwamoto, K.",2026-03-12,46,47800
ITM-1004714,3040-01-489-1071,"Final drive housing, port (AAV-7A1)",3040,14,11,0,C,WHSE-B1-ALB,"Sgt Carrillo, R.",2026-02-15,71,8900
ITM-1004715,5340-01-122-4419,"Bracket, armor liner",5340,69,54,0,A,BIC-WHSE-1,"Cpl Boudreau, A.",2026-02-19,67,95
ITM-1004716,1730-01-498-7102,"Hydraulic actuator, ramp assy (AAV)",1730,18,11,0,A,BIC-WHSE-2,"SSgt Whitfield, T.",2026-03-04,54,1180
ITM-1004717,2540-01-572-3041,"Seat, armored crew (driver)",2540,56,34,0,A,VBAY-01-BAR,"MSgt Quinones, V.",2026-04-19,8,2240
ITM-1004718,6130-01-651-1182,"Power distribution unit, vehicle",6130,56,47,0,F,WHSE-A2-ALB,"GySgt Underwood, R.",2026-04-23,4,1410
ITM-1004719,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",3110,27,44,17,B,WHSE-B2-BAR,"Cpl Henderson, B.",2026-02-14,72,387
ITM-1004720,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",3110,60,60,0,A,WHSE-A2-ALB,"MSgt Quinones, V.",2026-02-08,78,512
ITM-1004721,3110-01-204-5587,"Bearing, Wheel Hub (LAV-25 Drive Train)",3110,5,10,5,A,WHSE-B1-ALB,"Sgt Carrillo, R.",2026-04-08,19,622
ITM-1004722,3110-01-413-2691,"Bearing, Final Drive Pinion (AAV-7A1)",3110,17,9,0,A,WHSE-A1-BAR,"GySgt Underwood, R.",2026-04-21,6,745
ITM-1004723,3110-01-617-8013,"Bearing, Prop Rotor Hub (MV-22)",3110,16,9,0,A,WHSE-C1-ALB,"GySgt Underwood, R.",2026-02-17,69,4280
ITM-1004724,2530-01-621-3107,Brake rotor (MTVR),2530,60,51,0,B,BIC-CAGE-A,"Sgt Alvarado, M.",2026-03-18,40,215
ITM-1004725,2530-01-487-5511,Hydraulic brake caliper (JLTV),2530,70,35,0,F,BIC-CAGE-A,"Sgt Carrillo, R.",2026-03-10,48,320
ITM-1004726,2530-01-356-7711,Power steering pump (MTVR),2530,27,37,10,F,WHSE-A1-BAR,"SSgt Reyes, J.",2026-02-25,61,1180
ITM-1004727,2520-01-365-7104,Drive shaft U-joint (MTVR),2520,71,50,0,A,WHSE-A1-BAR,"Sgt Alvarado, M.",2026-04-06,21,175
ITM-1004728,2520-01-528-3166,Torque converter (JLTV),2520,13,7,0,B,WHSE-B1-ALB,"Sgt Alvarado, M.",2026-04-22,5,2900
ITM-1004729,2520-01-562-9981,"Transfer case, ratio 1.85 (MTVR)",2520,22,11,0,C,BIC-CAGE-A,"Cpl Diallo, S.",2026-04-09,18,3450
ITM-1004730,2920-01-446-5219,Alternator 200A 28V (MTVR),2920,64,44,0,B,WHSE-C1-ALB,"Sgt Carrillo, R.",2026-04-05,22,410
ITM-1004731,2920-01-396-9234,Starter motor 24V (HMMWV/MTVR),2920,77,51,0,A,WHSE-A1-ALB,"GySgt Underwood, R.",2026-02-07,79,605
ITM-1004732,2940-01-389-2196,Primary fuel/oil filter element (MTVR),2940,46,36,0,A,BIC-WHSE-1,"GySgt Underwood, R.",2026-02-14,72,24
ITM-1004733,2940-01-413-1984,Engine air filter element (HMMWV),2940,90,45,0,A,BIC-WHSE-2,"SSgt Reyes, J.",2026-03-05,53,58
ITM-1004734,2930-01-477-0631,Fuel filter / water separator (MTVR),2930,57,28,0,C,WHSE-C1-ALB,"SSgt Whitfield, T.",2026-03-15,43,47
ITM-1004735,4720-01-471-9951,High-pressure hydraulic hose 1/2 in. (M88A2),4720,109,54,0,C,WHSE-A1-ALB,"Cpl Diallo, S.",2026-03-21,37,95
ITM-1004736,4720-01-329-4512,Coolant hose (MTVR engine),4720,21,37,16,A,WHSE-A1-BAR,"Cpl Boudreau, A.",2026-03-24,34,38
ITM-1004737,1680-01-651-2244,"Prop rotor blade, MV-22 (composite)",1680,2,11,9,B,BIC-WHSE-1,"Sgt Pham, D.",2026-02-12,74,28500
ITM-1004738,2935-01-510-9923,"Fuel control, MV-22 engine",2935,16,13,0,F,WHSE-C1-ALB,"Cpl Diallo, S.",2026-04-09,18,12400
ITM-1004739,4730-01-441-2298,"Hydraulic seal kit, lift assy",4730,10,10,0,A,BIC-WHSE-2,"SSgt Reyes, J.",2026-03-23,35,240
ITM-1004740,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",5305,59,32,0,B,BIC-WHSE-2,"Cpl Iwamoto, K.",2026-02-15,71,2
ITM-1004741,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),5306,46,52,6,B,BIC-WHSE-2,"Cpl Iwamoto, K.",2026-02-14,72,3
ITM-1004742,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),6140,36,58,22,A,WHSE-A1-ALB,"Cpl Iwamoto, K.",2026-03-18,40,138
ITM-1004743,5995-01-538-7726,"RF coaxial cable assembly, vehicle SINCGARS",5995,90,45,0,A,WHSE-A1-ALB,"Cpl Boudreau, A.",2026-02-17,69,84
ITM-1004744,2610-01-561-7748,Radial tire 395/85R20 (MTVR),2610,9,53,44,B,WHSE-A2-ALB,"GySgt Underwood, R.",2026-04-16,11,690
ITM-1004745,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),2610,77,38,0,B,WHSE-B2-BAR,"Sgt Carrillo, R.",2026-02-28,58,540
ITM-1004746,2540-01-565-2210,Ballistic glass window panel (JLTV),2540,7,10,3,A,WHSE-A1-ALB,"Cpl Boudreau, A.",2026-04-03,24,2400
ITM-1004747,1240-01-602-7715,"Optical sight assembly, M1A1",1240,15,11,0,H,WHSE-A1-BAR,"Cpl Diallo, S.",2026-02-26,60,18500
ITM-1004748,2895-01-462-3318,Winch cable assembly 200ft (M88A2),2895,97,48,0,B,BIC-WHSE-2,"GySgt Underwood, R.",2026-02-20,66,410
ITM-1004749,2815-01-377-2184,Cylinder head gasket (HMMWV 6.5L),2815,86,53,0,C,BIC-CAGE-A,"Sgt Pham, D.",2026-03-24,34,220
ITM-1004750,5965-01-411-7783,Intercom headset H-250/U,5965,6,40,34,B,VBAY-01-BAR,"Sgt Carrillo, R.",2026-04-23,4,165
ITM-1004751,6135-01-301-8776,BA-5590 lithium primary battery (radio),6135,49,30,0,B,WHSE-B2-BAR,"GySgt Underwood, R.",2026-03-01,57,26
ITM-1004752,2810-01-501-9928,Caterpillar C-12 engine assembly (MTVR rebuild),2810,13,9,0,B,BIC-CAGE-A,"Sgt Carrillo, R.",2026-03-28,30,47800
ITM-1004753,3040-01-489-1071,"Final drive housing, port (AAV-7A1)",3040,15,8,0,A,WHSE-C1-ALB,"SSgt Whitfield, T.",2026-03-02,56,8900
