date,work_order_id,platform,vehicle_id,pmcs_code,nsn,part_name,qty_consumed,subsystem
2026-04-22,WO-260422-01478,MTVR,MTVR-0257,S,2920-01-446-5219,Alternator 200A 28V (MTVR),1,electrical
2026-04-22,WO-260422-01479,MTVR,MTVR-0078,AN,2940-01-389-2196,Primary fuel/oil filter element (MTVR),4,engine
2026-04-22,WO-260422-01480,MTVR,MTVR-0313,B,2930-01-477-0631,Fuel filter / water separator (MTVR),4,engine
2026-04-22,WO-260422-01481,MTVR,MTVR-0088,D,4720-01-329-4512,Coolant hose (MTVR engine),3,engine
2026-04-22,WO-260422-01482,MTVR,MTVR-0237,A,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",7,fasteners
2026-04-22,WO-260422-01483,MTVR,MTVR-0291,W,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),1,electrical
2026-04-22,WO-260422-01484,MTVR,MTVR-0258,M,2610-01-561-7748,Radial tire 395/85R20 (MTVR),2,tires
2026-04-22,WO-260422-01485,MTVR,MTVR-0316,Q,2810-01-501-9928,Caterpillar C-12 engine assembly (MTVR rebuild),1,engine
2026-04-22,WO-260422-01486,LAV,LAV-0001,S,5965-01-411-7783,Intercom headset H-250/U,1,comms
2026-04-22,WO-260422-01487,JLTV,JLTV-0059,AN,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),3,fasteners
2026-04-22,WO-260422-01488,JLTV,JLTV-0163,B,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),1,tires
2026-04-22,WO-260422-01489,JLTV,JLTV-0169,D,6135-01-301-8776,BA-5590 lithium primary battery (radio),7,comms
2026-04-22,WO-260422-01490,AAV-7A1,AAV-7A1-0012,A,3110-01-413-2691,"Bearing, Final Drive Pinion (AAV-7A1)",1,tracks
2026-04-22,WO-260422-01491,AAV-7A1,AAV-7A1-0021,W,4730-01-441-2298,"Hydraulic seal kit, lift assy",1,hydraulics
2026-04-22,WO-260422-01492,MV-22B,MV-22B-0005,M,2935-01-510-9923,"Fuel control, MV-22 engine",1,engine
2026-04-22,WO-260422-01493,HMMWV,HMMWV-0247,Q,2940-01-413-1984,Engine air filter element (HMMWV),2,engine
2026-04-23,WO-260423-01494,MTVR,MTVR-0262,S,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",1,wheels
2026-04-23,WO-260423-01495,MTVR,MTVR-0019,AN,2530-01-621-3107,Brake rotor (MTVR),1,brakes
2026-04-23,WO-260423-01496,MTVR,MTVR-0152,B,2520-01-365-7104,Drive shaft U-joint (MTVR),1,transmission
2026-04-23,WO-260423-01497,MTVR,MTVR-0088,D,2920-01-396-9234,Starter motor 24V (HMMWV/MTVR),1,engine
2026-04-23,WO-260423-01498,MTVR,MTVR-0184,A,2940-01-389-2196,Primary fuel/oil filter element (MTVR),6,engine
2026-04-23,WO-260423-01499,MTVR,MTVR-0227,W,2930-01-477-0631,Fuel filter / water separator (MTVR),1,engine
2026-04-23,WO-260423-01500,MTVR,MTVR-0320,M,4720-01-329-4512,Coolant hose (MTVR engine),2,engine
2026-04-23,WO-260423-01501,MTVR,MTVR-0185,Q,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",10,fasteners
2026-04-23,WO-260423-01502,MTVR,MTVR-0203,S,2610-01-561-7748,Radial tire 395/85R20 (MTVR),1,tires
2026-04-23,WO-260423-01503,LAV,LAV-0078,AN,5965-01-411-7783,Intercom headset H-250/U,1,comms
2026-04-23,WO-260423-01504,JLTV,JLTV-0038,B,2530-01-487-5511,Hydraulic brake caliper (JLTV),1,brakes
2026-04-23,WO-260423-01505,JLTV,JLTV-0320,D,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),6,fasteners
2026-04-23,WO-260423-01506,JLTV,JLTV-0231,A,6135-01-301-8776,BA-5590 lithium primary battery (radio),3,comms
2026-04-23,WO-260423-01507,MV-22B,MV-22B-0020,W,2935-01-510-9923,"Fuel control, MV-22 engine",1,engine
2026-04-23,WO-260423-01508,HMMWV,HMMWV-0311,M,2940-01-413-1984,Engine air filter element (HMMWV),3,engine
2026-04-24,WO-260424-01509,MTVR,MTVR-0029,Q,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",1,wheels
2026-04-24,WO-260424-01510,MTVR,MTVR-0183,S,2530-01-621-3107,Brake rotor (MTVR),1,brakes
2026-04-24,WO-260424-01511,MTVR,MTVR-0032,AN,2530-01-356-7711,Power steering pump (MTVR),1,steering
2026-04-24,WO-260424-01512,MTVR,MTVR-0184,B,2520-01-365-7104,Drive shaft U-joint (MTVR),1,transmission
2026-04-24,WO-260424-01513,MTVR,MTVR-0174,D,2920-01-446-5219,Alternator 200A 28V (MTVR),1,electrical
2026-04-24,WO-260424-01514,MTVR,MTVR-0050,A,2920-01-396-9234,Starter motor 24V (HMMWV/MTVR),1,engine
2026-04-24,WO-260424-01515,MTVR,MTVR-0014,W,2940-01-389-2196,Primary fuel/oil filter element (MTVR),8,engine
2026-04-24,WO-260424-01516,MTVR,MTVR-0273,M,2930-01-477-0631,Fuel filter / water separator (MTVR),2,engine
2026-04-24,WO-260424-01517,MTVR,MTVR-0254,Q,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",7,fasteners
2026-04-24,WO-260424-01518,MTVR,MTVR-0062,S,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),1,electrical
2026-04-24,WO-260424-01519,LAV,LAV-0020,AN,5995-01-538-7726,"RF coaxial cable assembly, vehicle SINCGARS",1,comms
2026-04-24,WO-260424-01520,JLTV,JLTV-0366,B,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",2,wheels
2026-04-24,WO-260424-01521,JLTV,JLTV-0058,D,2530-01-487-5511,Hydraulic brake caliper (JLTV),1,brakes
2026-04-24,WO-260424-01522,JLTV,JLTV-0166,A,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),6,fasteners
2026-04-24,WO-260424-01523,JLTV,JLTV-0252,W,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),1,tires
2026-04-24,WO-260424-01524,JLTV,JLTV-0241,M,6135-01-301-8776,BA-5590 lithium primary battery (radio),4,comms
2026-04-24,WO-260424-01525,MV-22B,MV-22B-0015,Q,3110-01-617-8013,"Bearing, Prop Rotor Hub (MV-22)",1,rotor
2026-04-24,WO-260424-01526,M88A2,M88A2-0006,S,4720-01-471-9951,High-pressure hydraulic hose 1/2 in. (M88A2),1,hydraulics
2026-04-24,WO-260424-01527,HMMWV,HMMWV-0249,AN,2940-01-413-1984,Engine air filter element (HMMWV),1,engine
2026-04-24,WO-260424-01528,HMMWV,HMMWV-0169,B,2815-01-377-2184,Cylinder head gasket (HMMWV 6.5L),1,engine
2026-04-25,WO-260425-01529,MTVR,MTVR-0138,D,2520-01-365-7104,Drive shaft U-joint (MTVR),1,transmission
2026-04-25,WO-260425-01530,MTVR,MTVR-0319,A,2520-01-562-9981,"Transfer case, ratio 1.85 (MTVR)",1,transmission
2026-04-25,WO-260425-01531,MTVR,MTVR-0286,W,2940-01-389-2196,Primary fuel/oil filter element (MTVR),3,engine
2026-04-25,WO-260425-01532,MTVR,MTVR-0282,M,2930-01-477-0631,Fuel filter / water separator (MTVR),5,engine
2026-04-25,WO-260425-01533,MTVR,MTVR-0261,Q,4720-01-329-4512,Coolant hose (MTVR engine),1,engine
2026-04-25,WO-260425-01534,MTVR,MTVR-0156,S,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",9,fasteners
2026-04-25,WO-260425-01535,MTVR,MTVR-0306,AN,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),1,electrical
2026-04-25,WO-260425-01536,MTVR,MTVR-0092,B,2810-01-501-9928,Caterpillar C-12 engine assembly (MTVR rebuild),1,engine
2026-04-25,WO-260425-01537,LAV,LAV-0047,D,5965-01-411-7783,Intercom headset H-250/U,1,comms
2026-04-25,WO-260425-01538,LAV,LAV-0060,A,5340-01-122-4419,"Bracket, armor liner",1,armor
2026-04-25,WO-260425-01539,JLTV,JLTV-0289,W,2530-01-487-5511,Hydraulic brake caliper (JLTV),1,brakes
2026-04-25,WO-260425-01540,JLTV,JLTV-0200,M,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),8,fasteners
2026-04-25,WO-260425-01541,JLTV,JLTV-0366,Q,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),1,tires
2026-04-25,WO-260425-01542,JLTV,JLTV-0232,S,6135-01-301-8776,BA-5590 lithium primary battery (radio),1,comms
2026-04-25,WO-260425-01543,M88A2,M88A2-0011,AN,2895-01-462-3318,Winch cable assembly 200ft (M88A2),1,winch
2026-04-25,WO-260425-01544,HMMWV,HMMWV-0239,B,2940-01-413-1984,Engine air filter element (HMMWV),2,engine
2026-04-26,WO-260426-01545,MTVR,MTVR-0289,D,2520-01-365-7104,Drive shaft U-joint (MTVR),1,transmission
2026-04-26,WO-260426-01546,MTVR,MTVR-0103,A,2520-01-562-9981,"Transfer case, ratio 1.85 (MTVR)",1,transmission
2026-04-26,WO-260426-01547,MTVR,MTVR-0093,W,2920-01-396-9234,Starter motor 24V (HMMWV/MTVR),1,engine
2026-04-26,WO-260426-01548,MTVR,MTVR-0040,M,2940-01-389-2196,Primary fuel/oil filter element (MTVR),6,engine
2026-04-26,WO-260426-01549,MTVR,MTVR-0178,Q,2930-01-477-0631,Fuel filter / water separator (MTVR),1,engine
2026-04-26,WO-260426-01550,MTVR,MTVR-0284,S,4720-01-329-4512,Coolant hose (MTVR engine),3,engine
2026-04-26,WO-260426-01551,MTVR,MTVR-0102,AN,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",4,fasteners
2026-04-26,WO-260426-01552,MTVR,MTVR-0165,B,2610-01-561-7748,Radial tire 395/85R20 (MTVR),1,tires
2026-04-26,WO-260426-01553,MTVR,MTVR-0198,D,6130-01-651-1182,"Power distribution unit, vehicle",1,electrical
2026-04-26,WO-260426-01554,LAV,LAV-0073,A,5965-01-411-7783,Intercom headset H-250/U,1,comms
2026-04-26,WO-260426-01555,JLTV,JLTV-0184,W,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",1,wheels
2026-04-26,WO-260426-01556,JLTV,JLTV-0164,M,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),6,fasteners
2026-04-26,WO-260426-01557,JLTV,JLTV-0369,Q,6135-01-301-8776,BA-5590 lithium primary battery (radio),6,comms
2026-04-26,WO-260426-01558,HMMWV,HMMWV-0036,S,2940-01-413-1984,Engine air filter element (HMMWV),3,engine
2026-04-26,WO-260426-01559,HMMWV,HMMWV-0215,AN,2815-01-377-2184,Cylinder head gasket (HMMWV 6.5L),1,engine
